epoch,loss,pressure_pa_loss,pressure_pa_mae,pressure_pa_rmse,temperature_k_loss,temperature_k_mae,temperature_k_rmse,val_loss,val_pressure_pa_loss,val_pressure_pa_mae,val_pressure_pa_rmse,val_temperature_k_loss,val_temperature_k_mae,val_temperature_k_rmse,val_wind_u_loss,val_wind_u_mae,val_wind_u_rmse,val_wind_v_loss,val_wind_v_mae,val_wind_v_rmse,wind_u_loss,wind_u_mae,wind_u_rmse,wind_v_loss,wind_v_mae,wind_v_rmse
45,0.10271864384412766,0.0004527441051322967,0.023173565044999123,0.030092855915427208,0.0018888162449002266,0.04670548066496849,0.06146632507443428,0.12231551110744476,0.00030122589669190347,0.018623625859618187,0.024524742737412453,0.0016913817962631583,0.04347877949476242,0.05813120678067207,0.019536569714546204,0.14606212079524994,0.2021026313304901,0.06136554107069969,0.2743479311466217,0.39253607392311096,0.017049716785550117,0.1368904858827591,0.18814104795455933,0.05064208433032036,0.24516752362251282,0.3524439036846161
46,0.10168866068124771,0.0004493079031817615,0.023088760673999786,0.029978418722748756,0.001878543640486896,0.046576257795095444,0.06129879876971245,0.1212608739733696,0.000296028854791075,0.018465900793671608,0.02431543357670307,0.0016866555670276284,0.04347333684563637,0.058045774698257446,0.019341183826327324,0.14531660079956055,0.2010442018508911,0.060859788209199905,0.2730548083782196,0.39077743887901306,0.016896892338991165,0.13628830015659332,0.18722131848335266,0.050112269818782806,0.2437625676393509,0.35012221336364746
47,0.1006421223282814,0.00044448813423514366,0.02297826297581196,0.029817281290888786,0.001870276522822678,0.04648219794034958,0.06116415187716484,0.12039091438055038,0.00027847973979078233,0.018007617443799973,0.02358306758105755,0.0016863016644492745,0.04355454072356224,0.05804935842752457,0.019098181277513504,0.1443614363670349,0.1996394842863083,0.06052127480506897,0.27227646112442017,0.38892772793769836,0.016749147325754166,0.1357177048921585,0.18635815382003784,0.0495666041970253,0.24229536950588226,0.34770631790161133
48,0.099958635866642,0.00044357602018862963,0.022943368181586266,0.029786137863993645,0.0018633774016052485,0.04639332741498947,0.061051126569509506,0.12077736854553223,0.0002811485028360039,0.018052635714411736,0.023702003061771393,0.0016840260941535234,0.043396297842264175,0.05801359564065933,0.019136155024170876,0.14445458352565765,0.19994966685771942,0.06074449419975281,0.27299490571022034,0.38964584469795227,0.016663068905472755,0.13537220656871796,0.18584126234054565,0.04919935762882233,0.24130456149578094,0.34612658619880676
49,0.09914005547761917,0.00044189378968439996,0.02289973571896553,0.029728930443525314,0.001858293078839779,0.04632960259914398,0.06096760928630829,0.12102565169334412,0.00028670491883531213,0.01818781904876232,0.023933330550789833,0.0016941952053457499,0.0435786135494709,0.0581839345395565,0.01909828372299671,0.14433912932872772,0.19966723024845123,0.06095227599143982,0.27349939942359924,0.3909401595592499,0.016555558890104294,0.13498391211032867,0.1851782649755478,0.04876375570893288,0.24011869728565216,0.3441791832447052
50,0.09834401309490204,0.0004380216705612838,0.02280709333717823,0.029599696397781372,0.0018519449513405561,0.046265795826911926,0.06086415797472,0.12005803734064102,0.0002677571028470993,0.017591556534171104,0.02312568761408329,0.0016436775913462043,0.0429188497364521,0.057311009615659714,0.01901029609143734,0.14386261999607086,0.19924479722976685,0.060415636748075485,0.2720811665058136,0.3888060450553894,0.016463596373796463,0.13463272154331207,0.18463213741779327,0.048327814787626266,0.23896944522857666,0.3422643542289734
51,0.09756482392549515,0.00043533617281354964,0.022739529609680176,0.02950887195765972,0.0018474265234544873,0.04620382562279701,0.06078987196087837,0.11970575898885727,0.00025422382168471813,0.017207790166139603,0.022534532472491264,0.001662102178670466,0.04323716461658478,0.05763009563088417,0.01901450753211975,0.14393171668052673,0.19927261769771576,0.06017618253827095,0.2712075710296631,0.3882370591163635,0.016369981691241264,0.13428056240081787,0.1840587854385376,0.047903433442115784,0.23781675100326538,0.34039074182510376
52,0.09685294330120087,0.0004313684767112136,0.02263607271015644,0.029374023899435997,0.0018413044745102525,0.04612119495868683,0.060688793659210205,0.11852375417947769,0.00026114992215298116,0.017396163195371628,0.022837722674012184,0.0016722899163141847,0.043358467519283295,0.0578068345785141,0.01885822042822838,0.1434294730424881,0.1982937753200531,0.05953417345881462,0.26975202560424805,0.384787917137146,0.016278037801384926,0.1339508593082428,0.18349526822566986,0.0475243479013443,0.23679578304290771,0.3387117087841034
53,0.0962158665060997,0.00042941042920574546,0.022587254643440247,0.029308069497346878,0.0018367466982454062,0.046065691858530045,0.06061404198408127,0.11897734552621841,0.0002423654223093763,0.016833240166306496,0.022000523284077644,0.0016649655299261212,0.043348751962184906,0.05767972022294998,0.01893259584903717,0.14360961318016052,0.19878457486629486,0.0597698874771595,0.27022746205329895,0.386489599943161,0.016209954395890236,0.1337234228849411,0.18307465314865112,0.047169674187898636,0.23583711683750153,0.3371299207210541
54,0.09578504413366318,0.00042636776925064623,0.02250436507165432,0.0292037483304739,0.001833265763707459,0.0460229329764843,0.060556743294000626,0.11899235099554062,0.000252522062510252,0.01711677387356758,0.022452337667346,0.0016612645704299212,0.04321945086121559,0.05761634558439255,0.019182659685611725,0.14481331408023834,0.19999486207962036,0.059524886310100555,0.26972857117652893,0.3850123882293701,0.01619519293308258,0.13370798528194427,0.1829628199338913,0.04689852148294449,0.23512715101242065,0.33589816093444824
55,0.0955083891749382,0.00042563353781588376,0.022478172555565834,0.029178863391280174,0.0018290701555088162,0.04596526920795441,0.06048718839883804,0.11968830972909927,0.00023433330352418125,0.016545256599783897,0.02162560261785984,0.0016515543684363365,0.04320891201496124,0.057446375489234924,0.01901543326675892,0.1439489722251892,0.19922269880771637,0.060164544731378555,0.27125561237335205,0.388184517621994,0.01623029261827469,0.13392744958400726,0.18312974274158478,0.046680185943841934,0.23454222083091736,0.334961473941803
56,0.09497027844190598,0.0004231168422847986,0.022410733625292778,0.02909235469996929,0.0018258324125781655,0.045927830040454865,0.060433387756347656,0.11916150152683258,0.00024762944667600095,0.016944563016295433,0.022232821211218834,0.0016613008920103312,0.043375346809625626,0.05761706456542015,0.018999790772795677,0.14385715126991272,0.19912154972553253,0.05982305482029915,0.2703108489513397,0.3868197798728943,0.016094934195280075,0.13335557281970978,0.18233050405979156,0.046459853649139404,0.23392242193222046,0.33395835757255554
57,0.09444630146026611,0.0004219107504468411,0.022380171343684196,0.029050862416625023,0.0018222974613308907,0.04588642343878746,0.06037455424666405,0.11852477490901947,0.00024312952882610261,0.016830815002322197,0.022035224363207817,0.0016422014450654387,0.04304976388812065,0.05728569254279137,0.01901368610560894,0.1440507173538208,0.19915568828582764,0.05938775837421417,0.2692028284072876,0.38497963547706604,0.0159890279173851,0.13292275369167328,0.18169215321540833,0.04621731862425804,0.2332775890827179,0.33286014199256897
58,0.09389520436525345,0.00041678507113829255,0.022244123741984367,0.028873903676867485,0.0018134367419406772,0.04576816037297249,0.06022796779870987,0.11773748695850372,0.0002385993575444445,0.016684245318174362,0.021823421120643616,0.0016682265559211373,0.04347001761198044,0.05773570388555527,0.01891058124601841,0.143728107213974,0.1985095888376236,0.05896119028329849,0.2681962549686432,0.3825792372226715,0.015868593007326126,0.13241997361183167,0.1809759885072708,0.04597480222582817,0.23259881138801575,0.331740140914917
59,0.0932154729962349,0.0004145688144490123,0.022174425423145294,0.028797177597880363,0.001806646934710443,0.04568502679467201,0.06011488288640976,0.11777453124523163,0.0002394351176917553,0.016723517328500748,0.021863646805286407,0.0016532083973288536,0.04323447495698929,0.05748084932565689,0.018789689987897873,0.14327198266983032,0.19781899452209473,0.05910997465252876,0.2687150537967682,0.3826991617679596,0.015763748437166214,0.1319900006055832,0.18034115433692932,0.0456295944750309,0.23166240751743317,0.33018678426742554
60,0.09236352890729904,0.000412536523072049,0.022129980847239494,0.028725890442728996,0.0017987065948545933,0.04558449983596802,0.059981927275657654,0.11655156314373016,0.0002371856535319239,0.016591452062129974,0.021760664880275726,0.0016527491388842463,0.04326316714286804,0.05747062712907791,0.018626367673277855,0.14271442592144012,0.1968722641468048,0.0584585927426815,0.2671191394329071,0.3793713450431824,0.015631886199116707,0.1314702332019806,0.17953014373779297,0.04519663751125336,0.23045948147773743,0.3282475471496582
61,0.09161221235990524,0.00041025219252333045,0.022071760147809982,0.028646070510149002,0.0017923105042427778,0.04550646245479584,0.05987457558512688,0.11549895256757736,0.0002364108368055895,0.016543257981538773,0.021725138649344444,0.0016272692009806633,0.04297924041748047,0.05703073740005493,0.01846211403608322,0.14201770722866058,0.1959243267774582,0.057928625494241714,0.26562657952308655,0.37735864520072937,0.015536634251475334,0.13107581436634064,0.17894317209720612,0.044794972985982895,0.22934266924858093,0.32642993330955505
62,0.09080800414085388,0.00040838465793058276,0.022014014422893524,0.028580442070961,0.0017857427010312676,0.045423999428749084,0.05976524204015732,0.11448849737644196,0.0002365386753808707,0.016524115577340126,0.021730339154601097,0.0016114885220304132,0.04265541210770607,0.056751005351543427,0.01834079436957836,0.14157423377037048,0.1952304244041443,0.05737937614321709,0.26424726843833923,0.37508293986320496,0.015431203879415989,0.13067658245563507,0.1782909333705902,0.04436644911766052,0.22818931937217712,0.32453352212905884
63,0.08996158838272095,0.0004072505980730057,0.0219814982265234,0.028540819883346558,0.0017786201788112521,0.04533246159553528,0.05964570865035057,0.11454872786998749,0.00024223077343776822,0.01672087423503399,0.021989699453115463,0.001654390012845397,0.04329989105463028,0.05750294402241707,0.018269315361976624,0.14122207462787628,0.19481155276298523,0.05747688561677933,0.26454874873161316,0.3752255141735077,0.015335587784647942,0.13029269874095917,0.17769591510295868,0.043899934738874435,0.22685858607292175,0.32255473732948303
64,0.0891561433672905,0.0004054725868627429,0.021929657086730003,0.028478050604462624,0.0017730279359966516,0.04526570066809654,0.05955205857753754,0.11339592933654785,0.00023450300795957446,0.016414431855082512,0.021639147773385048,0.0016065692761912942,0.042599596083164215,0.05666402727365494,0.018044553697109222,0.14039315283298492,0.19349631667137146,0.05694857984781265,0.26320749521255493,0.37311244010925293,0.015252307057380676,0.12996359169483185,0.17718970775604248,0.0434483103454113,0.2255823314189911,0.32055291533470154
65,0.08858606219291687,0.0004039291525259614,0.021885253489017487,0.028423218056559563,0.001768479822203517,0.04520142450928688,0.059475116431713104,0.1138477697968483,0.0002400746161583811,0.01664777286350727,0.02189154364168644,0.0016426023794338107,0.0431286096572876,0.057300057262182236,0.01818781904876232,0.14097777009010315,0.19428980350494385,0.05709679424762726,0.26357758045196533,0.3736419975757599,0.01517392136156559,0.1296377032995224,0.17670415341854095,0.04314808174967766,0.2247508317232132,0.31922465562820435
66,0.08802173286676407,0.00040255728526972234,0.02184954844415188,0.02837524749338627,0.0017650735098868608,0.04516573250293732,0.0594182163476944,0.11352575570344925,0.00024290726287290454,0.016707496717572212,0.022023245692253113,0.0016405944479629397,0.043173059821128845,0.05726001784205437,0.01809990406036377,0.1406727135181427,0.19376635551452637,0.05696753412485123,0.26325106620788574,0.37314921617507935,0.015113742090761662,0.12941618263721466,0.1763266921043396,0.04283297434449196,0.2238740772008896,0.31781211495399475
67,0.08760982006788254,0.00040159421041607857,0.021820472553372383,0.028341274708509445,0.0017602982698008418,0.045111700892448425,0.059337858110666275,0.114347904920578,0.0002375254116486758,0.01657196506857872,0.021770507097244263,0.0016404067864641547,0.04311662167310715,0.05725133419036865,0.018199365586042404,0.1409594714641571,0.1943831592798233,0.0574185773730278,0.26441845297813416,0.37476423382759094,0.015062026679515839,0.1292049139738083,0.17600597441196442,0.042612142860889435,0.22326523065567017,0.3168424367904663
68,0.08717750012874603,0.00039994396502152085,0.021777577698230743,0.02828240394592285,0.0017561702989041805,0.04506044462323189,0.0592677928507328,0.11347436904907227,0.00024180443142540753,0.016738740727305412,0.02196638472378254,0.001661494025029242,0.04346473515033722,0.05761959031224251,0.018215274438261986,0.141076922416687,0.1944400519132614,0.05681563541293144,0.2630015015602112,0.37186485528945923,0.015016946941614151,0.12905095517635345,0.17571483552455902,0.04237114638090134,0.22260965406894684,0.3157157897949219
69,0.08684328943490982,0.0003988394746556878,0.021745232865214348,0.028243238106369972,0.0017529174219816923,0.04501611366868019,0.05921289324760437,0.11468780040740967,0.00024390328326262534,0.016836147755384445,0.022056423127651215,0.0016699525294825435,0.043465614318847656,0.05775595083832741,0.01838553138077259,0.14170166850090027,0.19536598026752472,0.05745910480618477,0.26466482877731323,0.37460511922836304,0.014981049112975597,0.1289069801568985,0.17549052834510803,0.042185407131910324,0.22206975519657135,0.3148444592952728
70,0.08656079322099686,0.0003976222942583263,0.02169993706047535,0.02819996513426304,0.0017477540532127023,0.044947098940610886,0.05912613123655319,0.114445261657238,0.00024055027461145073,0.016716426238417625,0.021900342777371407,0.0016587135614827275,0.04333536699414253,0.05756005644798279,0.018515294417738914,0.14221833646297455,0.19611534476280212,0.05717543512582779,0.26375728845596313,0.37412452697753906,0.014997120946645737,0.12902966141700745,0.1755654513835907,0.041983120143413544,0.22149613499641418,0.3139243423938751
71,0.08637109398841858,0.0003952783881686628,0.021636134013533592,0.028116442263126373,0.0017433114117011428,0.044890012592077255,0.05905081704258919,0.1143389642238617,0.0002421489916741848,0.01678386703133583,0.0219742301851511,0.001660191104747355,0.04339391365647316,0.05758938193321228,0.018681513145565987,0.14289425313472748,0.1969955861568451,0.05693875998258591,0.26308515667915344,0.3730762302875519,0.015038946643471718,0.12928716838359833,0.17577476799488068,0.04181869328022003,0.22106051445007324,0.3131426274776459
72,0.08611566573381424,0.00039414229104295373,0.021597396582365036,0.028074953705072403,0.0017406269907951355,0.04485810175538063,0.059005625545978546,0.11524315923452377,0.00025168294087052345,0.017112668603658676,0.02239856868982315,0.0016824513440951705,0.043671898543834686,0.05797655135393143,0.019569087773561478,0.14673136174678802,0.20163726806640625,0.056654900312423706,0.26224058866500854,0.37219566106796265,0.014976002275943756,0.12899911403656006,0.1753900945186615,0.041712358593940735,0.2207682579755783,0.31262660026550293
73,0.08573171496391296,0.00039353661122731864,0.021577222272753716,0.0280536487698555,0.0017371631693094969,0.044809456914663315,0.058947160840034485,0.11501168459653854,0.000247782765654847,0.01696714013814926,0.022230327129364014,0.0016598108923062682,0.04335431009531021,0.05758340656757355,0.019733216613531113,0.14744362235069275,0.20243994891643524,0.05633706972002983,0.26146721839904785,0.37054941058158875,0.014888479374349117,0.12861135601997375,0.17486508190631866,0.041544269770383835,0.22029496729373932,0.31183528900146484
74,0.08526575565338135,0.0003909605147782713,0.021505238488316536,0.0279617328196764,0.0017311976989731193,0.04472857713699341,0.05884566158056259,0.11474879086017609,0.00024907346232794225,0.016997376456856728,0.0222855806350708,0.00165481586009264,0.04335075989365578,0.057492729276418686,0.019646858796477318,0.14714013040065765,0.2019449770450592,0.05625152587890625,0.2612462043762207,0.37009692192077637,0.014807785861194134,0.1282644271850586,0.17436763644218445,0.041316885501146317,0.21963372826576233,0.3107983469963074
75,0.08478370308876038,0.0003907403734046966,0.021496905013918877,0.02795395255088806,0.0017288097878918052,0.0446963757276535,0.05880532041192055,0.11431147903203964,0.00024791184114292264,0.01696258783340454,0.022231223061680794,0.0016495302552357316,0.04325009509921074,0.05739831179380417,0.019342800602316856,0.14578354358673096,0.20040354132652283,0.05626548454165459,0.2613348364830017,0.36995843052864075,0.01473361998796463,0.127956360578537,0.17391236126422882,0.04106986150145531,0.2189294546842575,0.30966880917549133
76,0.08439594507217407,0.0003893545363098383,0.0214556697756052,0.027904624119400978,0.0017220262670889497,0.044610645622015,0.05868984013795853,0.11422169953584671,0.0002477270900271833,0.016956564038991928,0.022222265601158142,0.0016332841478288174,0.04304853826761246,0.05711206793785095,0.01904776133596897,0.14446547627449036,0.19887316226959229,0.056507907807826996,0.26185372471809387,0.3709058165550232,0.014665802009403706,0.12767216563224792,0.1734965294599533,0.0408819206058979,0.2183961123228073,0.30887874960899353
77,0.08404487371444702,0.00038847074029035866,0.02143142558634281,0.027873054146766663,0.0017179996939375997,0.0445588119328022,0.05862126499414444,0.11477624624967575,0.0002476843656040728,0.01689872518181801,0.022222772240638733,0.0016138663049787283,0.04281583055853844,0.05677609145641327,0.018849749118089676,0.1436222642660141,0.19779859483242035,0.05708528682589531,0.26346561312675476,0.3728960454463959,0.01460244320333004,0.12741342186927795,0.17310509085655212,0.04071178659796715,0.21791337430477142,0.30810466408729553
78,0.08387408405542374,0.00038777332520112395,0.021412791684269905,0.027848083525896072,0.0017153447261080146,0.04452633857727051,0.05857616290450096,0.11437017470598221,0.0002429589512757957,0.016687314957380295,0.022013451904058456,0.001614625216461718,0.04272977635264397,0.05679568648338318,0.018776781857013702,0.1432175636291504,0.19749683141708374,0.05688337981700897,0.26285552978515625,0.3721155524253845,0.014547714963555336,0.12718422710895538,0.17276348173618317,0.04065481200814247,0.21779122948646545,0.3077070415019989
79,0.08366578817367554,0.0003867455234285444,0.021387604996562004,0.027811570093035698,0.0017122412100434303,0.04449139162898064,0.05852323770523071,0.11315393447875977,0.0002455605426803231,0.016764430329203606,0.02213107980787754,0.0016003750497475266,0.04252136871218681,0.05654636770486832,0.018669787794351578,0.14273162186145782,0.1969708949327469,0.05617284029722214,0.26095253229141235,0.36943039298057556,0.01449515763670206,0.1269460916519165,0.17243418097496033,0.04057115688920021,0.21758374571800232,0.30726158618927
80,0.08325264602899551,0.00038499923539347947,0.021345656365156174,0.027748845517635345,0.0017054724739864469,0.044401027262210846,0.05840713530778885,0.11392810195684433,0.0002510151534806937,0.01693815365433693,0.022379273548722267,0.0015986079815775156,0.04247302934527397,0.05651944503188133,0.01867043972015381,0.14265918731689453,0.19700439274311066,0.05668887868523598,0.2624672055244446,0.3715018332004547,0.014443865045905113,0.12673529982566833,0.17211072146892548,0.0403478629887104,0.2169196903705597,0.306265264749527
81,0.082483671605587,0.0003835219540633261,0.021307770162820816,0.027695484459400177,0.001702633104287088,0.044367507100105286,0.058358512818813324,0.11195491254329681,0.00023907759168650955,0.016558870673179626,0.021829748526215553,0.0015876099932938814,0.04234924912452698,0.056323204189538956,0.018384519964456558,0.1415761113166809,0.19541124999523163,0.055665142834186554,0.25968432426452637,0.36733758449554443,0.014370179735124111,0.1264362633228302,0.171646848320961,0.03991030529141426,0.2156347930431366,0.30439841747283936
82,0.08176100254058838,0.0003823333536274731,0.02127203531563282,0.027652518823742867,0.0016967604169622064,0.044289492070674896,0.05825747922062874,0.11100244522094727,0.00023553427308797836,0.016409054398536682,0.02167567051947117,0.0015857693506404757,0.0423598550260067,0.056293655186891556,0.01826993189752102,0.14113208651542664,0.1947694718837738,0.05514850094914436,0.2584192156791687,0.36492180824279785,0.014301784336566925,0.1261647790670395,0.1712215095758438,0.03949833661317825,0.21443817019462585,0.3025958836078644
83,0.08111856877803802,0.000379613833501935,0.02119835652410984,0.027553485706448555,0.0016913621220737696,0.0442209355533123,0.05816487967967987,0.11067584156990051,0.00024102593306452036,0.016565892845392227,0.02193029597401619,0.001567948260344565,0.042117998003959656,0.05597611516714096,0.018211746588349342,0.1408553421497345,0.19448931515216827,0.05499507859349251,0.25793227553367615,0.3643656075000763,0.014238256961107254,0.12591472268104553,0.17080946266651154,0.03913610056042671,0.21338145434856415,0.3009413778781891
84,0.08063548058271408,0.0003789312904700637,0.02118000015616417,0.02752874419093132,0.0016870705876499414,0.04416482895612717,0.05809071660041809,0.11102840304374695,0.00024141221365425736,0.01658596284687519,0.021944737061858177,0.0015852793585509062,0.04238531365990639,0.05628686770796776,0.018260212615132332,0.1410415768623352,0.19476820528507233,0.055174570530653,0.25838524103164673,0.36510714888572693,0.014183691702783108,0.12570221722126007,0.17046043276786804,0.038870565593242645,0.21261173486709595,0.2997736632823944
85,0.0803137719631195,0.0003787491878028959,0.021171601489186287,0.027521982789039612,0.001685994560830295,0.0441538468003273,0.05807197093963623,0.11036581546068192,0.0002450051542837173,0.01670188270509243,0.022114599123597145,0.001588162500411272,0.04244052246212959,0.05633911117911339,0.018196409568190575,0.14088213443756104,0.19436557590961456,0.05479279160499573,0.2574877440929413,0.3632339537143707,0.014154043048620224,0.12560312449932098,0.17025962471961975,0.038686253130435944,0.21208885312080383,0.29887744784355164
86,0.08003713190555573,0.0003773955686483532,0.021136078983545303,0.027472879737615585,0.0016818135045468807,0.04409660026431084,0.057999707758426666,0.11034367233514786,0.0002399556542513892,0.01656292751431465,0.021884730085730553,0.0015939961886033416,0.042551327496767044,0.05644410476088524,0.018181415274739265,0.14077427983283997,0.19431355595588684,0.05479232966899872,0.25745418667793274,0.36345523595809937,0.014141233637928963,0.1255771964788437,0.1701658070087433,0.038516052067279816,0.21163268387317657,0.29809045791625977
87,0.07978027313947678,0.00037716777296736836,0.021133260801434517,0.02746446803212166,0.0016819445881992579,0.04410316422581673,0.058002036064863205,0.11147459596395493,0.00024370572646148503,0.016744745895266533,0.02205604501068592,0.001618110341951251,0.04295076057314873,0.05686893314123154,0.01842593029141426,0.14176346361637115,0.19568432867527008,0.055295657366514206,0.25867027044296265,0.36567747592926025,0.014130694791674614,0.1255664825439453,0.17008128762245178,0.038355931639671326,0.21117182075977325,0.2973213493824005
88,0.07955322414636612,0.00037582023651339114,0.02109335921704769,0.027414901182055473,0.0016780627192929387,0.04404754191637039,0.05793454125523567,0.11228567361831665,0.00025097696925513446,0.016988879069685936,0.022381717339158058,0.0016269630286842585,0.04306014999747276,0.05702551454305649,0.01876109652221203,0.1432279497385025,0.19749295711517334,0.05549474060535431,0.25925326347351074,0.36647430062294006,0.014121653512120247,0.12555450201034546,0.17001521587371826,0.03821509703993797,0.21079520881175995,0.296673983335495
89,0.07942764461040497,0.00037493527634069324,0.021074986085295677,0.027382707223296165,0.0016761921579018235,0.04402785748243332,0.05790228396654129,0.11346785724163055,0.0002478797978255898,0.016780799254775047,0.022237086668610573,0.0016208834713324904,0.042953312397003174,0.056919001042842865,0.019838955253362656,0.1480817347764969,0.203057199716568,0.055215101689100266,0.25846150517463684,0.3655044436454773,0.014118380844593048,0.12556146085262299,0.16997742652893066,0.03813721612095833,0.21055062115192413,0.2963162064552307
90,0.07921869307756424,0.00037523711216636,0.021083857864141464,0.027393871918320656,0.0016743303276598454,0.04400151968002319,0.05786982178688049,0.11453921347856522,0.0002529683115426451,0.017099250108003616,0.02246318757534027,0.0016383116599172354,0.043237581849098206,0.05722009018063545,0.020507894456386566,0.1510901153087616,0.20641636848449707,0.05525776743888855,0.2585718631744385,0.3655732572078705,0.01409729104489088,0.12547245621681213,0.16984467208385468,0.03801853209733963,0.21021121740341187,0.2957455813884735
91,0.07899715006351471,0.0003751825133804232,0.021076103672385216,0.02739201858639717,0.0016711435746401548,0.043955251574516296,0.05781485140323639,0.1142699122428894,0.00026280907331965864,0.017489004880189896,0.022893540561199188,0.001647265744395554,0.043464165180921555,0.057376615703105927,0.020244287326931953,0.1500031054019928,0.20502033829689026,0.05533277243375778,0.2587030529975891,0.3662034571170807,0.014049752615392208,0.1252596229314804,0.16954810917377472,0.037919558584690094,0.20994919538497925,0.29524487257003784
92,0.07882573455572128,0.00037396224797703326,0.02104048617184162,0.02734769508242607,0.0016675051301717758,0.04390740767121315,0.05775195360183716,0.11321073770523071,0.00026788818649947643,0.01757177524268627,0.02311413362622261,0.0016536551993340254,0.04354703053832054,0.057483166456222534,0.019885873422026634,0.14847609400749207,0.2031356692314148,0.0549832284450531,0.2578548789024353,0.3646971583366394,0.014005467295646667,0.1250639110803604,0.1692666858434677,0.03785116970539093,0.20977692306041718,0.2948812246322632
93,0.07849255204200745,0.00037309894105419517,0.021021751686930656,0.02731645479798317,0.0016647044103592634,0.04387291893362999,0.05770372599363327,0.11264912784099579,0.0002574966347310692,0.017381638288497925,0.022655459120869637,0.0016527381958439946,0.04360971227288246,0.0574592724442482,0.019595840945839882,0.14734578132629395,0.20156939327716827,0.05490077659487724,0.25759774446487427,0.3641606569290161,0.013953814283013344,0.12483388185501099,0.1689424216747284,0.03768160566687584,0.20927609503269196,0.2940636873245239
94,0.07806408405303955,0.00037035037530586123,0.02094416879117489,0.027215594425797462,0.0016594238113611937,0.043794941157102585,0.0576118603348732,0.11221908032894135,0.0002668387023732066,0.017580673098564148,0.023062843829393387,0.0016441924963146448,0.043470121920108795,0.05730832740664482,0.01937199756503105,0.1464681476354599,0.20033420622348785,0.05483662337064743,0.2575357258319855,0.3636326789855957,0.013884699903428555,0.12453202903270721,0.16850630939006805,0.037468016147613525,0.20864637196063995,0.2930509150028229
95,0.07771080732345581,0.000369231216609478,0.020907683297991753,0.02717444859445095,0.0016556067857891321,0.04373953863978386,0.05754544585943222,0.11068283766508102,0.00025699660181999207,0.017313893884420395,0.022636882960796356,0.0016401089960709214,0.043426595628261566,0.05724215880036354,0.018989000469446182,0.14486382901668549,0.1982686072587967,0.05419738218188286,0.2560136020183563,0.3606069087982178,0.013813680969178677,0.12421778589487076,0.16804686188697815,0.037305328994989395,0.20816802978515625,0.292242169380188
96,0.07740967720746994,0.00036761825322173536,0.020865870639681816,0.027115419507026672,0.0016529797576367855,0.043706707656383514,0.05749989673495293,0.10993155092000961,0.0002560028515290469,0.017302131280303,0.02259199693799019,0.0016490399139001966,0.04361346736550331,0.05739453062415123,0.018592750653624535,0.1430085003376007,0.196213960647583,0.054088324308395386,0.2555130422115326,0.36067885160446167,0.013750545680522919,0.1239350214600563,0.1676504909992218,0.037170425057411194,0.2078012377023697,0.291564404964447
97,0.07716255635023117,0.0003665372496470809,0.02083701081573963,0.02707538940012455,0.0016487401444464922,0.043645892292261124,0.057425688952207565,0.10884881764650345,0.00025434704730287194,0.017361290752887726,0.022518904879689217,0.0016668889438733459,0.043930139392614365,0.05770163983106613,0.01813952997326851,0.14111042022705078,0.19372493028640747,0.05381336435675621,0.25487539172172546,0.3593336045742035,0.013695154339075089,0.12368912249803543,0.16730061173439026,0.037063390016555786,0.20748154819011688,0.29101988673210144
98,0.07711001485586166,0.0003652461455203593,0.020799757912755013,0.02702828124165535,0.001646959688514471,0.04361942782998085,0.05739424377679825,0.10866386443376541,0.00025502609787508845,0.017340902239084244,0.022547170519828796,0.0016900564078241587,0.04425301402807236,0.05809709057211876,0.01803741604089737,0.1407092660665512,0.19312109053134918,0.05378463864326477,0.2548485994338989,0.35919463634490967,0.01366404164582491,0.12355077266693115,0.16710013151168823,0.037059370428323746,0.20750166475772858,0.2908785045146942
99,0.0765894204378128,0.00036292336881160736,0.020734455436468124,0.02694220095872879,0.0016421553445979953,0.04355206713080406,0.05731046944856644,0.10740292072296143,0.0002571012591943145,0.017340732738375664,0.022635098546743393,0.0016892103012651205,0.04421357437968254,0.05807705968618393,0.01784283109009266,0.13990698754787445,0.19205810129642487,0.05313348025083542,0.2531586289405823,0.3564263582229614,0.013604187406599522,0.12330225110054016,0.16671882569789886,0.03677473962306976,0.20665854215621948,0.2895677983760834
100,0.07599515467882156,0.00036146631464362144,0.02069367654621601,0.026887791231274605,0.001637913635931909,0.04349491000175476,0.05723606050014496,0.10657928138971329,0.0002596485137473792,0.01740235649049282,0.022744756191968918,0.001684960792772472,0.044148389250040054,0.05800018087029457,0.01765064336359501,0.13916882872581482,0.19097281992435455,0.052776072174310684,0.2521834075450897,0.35484957695007324,0.01354695949703455,0.12306588143110275,0.16635163128376007,0.03643731027841568,0.20563344657421112,0.2880702316761017
101,0.07542211562395096,0.00036004011053591967,0.020651349797844887,0.02683461830019951,0.0016344637842848897,0.043443839997053146,0.057175736874341965,0.10626242309808731,0.0002606648195069283,0.017558753490447998,0.02278836816549301,0.001707630348391831,0.044470276683568954,0.058384496718645096,0.017668243497610092,0.13929574191570282,0.19105076789855957,0.05253921449184418,0.25162193179130554,0.353697270154953,0.013495704159140587,0.12284599244594574,0.16601720452308655,0.03610803559422493,0.20465794205665588,0.2865965962409973
