fpr,tpr,threshold
0.0,0.0025387048443482603,70.26893615722656
0.0,0.002580322956550691,70.2082290649414
0.0,0.0026219410687531213,70.02691650390625
0.0,0.002663559180955552,69.9757080078125
0.0,0.0027051772931579823,69.56926727294922
0.0,0.002746795405360413,69.52449035644531
0.0,0.0027884135175628433,69.42576599121094
0.0,0.002830031629765274,69.23757934570312
0.0,0.0028716497419677043,69.17201232910156
0.0,0.002913267854170135,69.10617065429688
0.0,0.0029548859663725653,68.93365478515625
0.0,0.002996504078574996,68.88468933105469
0.0,0.0030381221907774263,68.86082458496094
0.0,0.003079740302979857,68.7498550415039
0.0,0.0031213584151822873,68.72438049316406
0.0,0.003162976527384718,68.6125259399414
0.0,0.0032045946395871483,68.5846939086914
0.0,0.003246212751789579,68.31470489501953
0.0,0.0032878308639920093,68.12544250488281
0.0,0.00332944897619444,68.12529754638672
0.0,0.0033710670883968703,68.09607696533203
0.0,0.003412685200599301,68.03246307373047
0.0,0.0034543033128017313,67.7591323852539
0.0,0.003495921425004162,67.74352264404297
0.0,0.0035375395372065923,67.73755645751953
0.0,0.003579157649409023,67.66690063476562
0.0,0.0036207757616114533,67.62992095947266
0.0,0.003662393873813884,67.56025695800781
0.0,0.0037040119860163143,67.40108489990234
0.0,0.003745630098218745,67.2544174194336
0.0,0.0037872482104211753,67.2106704711914
0.0,0.003828866322623606,66.99176788330078
0.0,0.0038704844348260363,66.98670196533203
0.0,0.0039121025470284666,66.97498321533203
0.0,0.003953720659230897,66.81465148925781
0.0,0.003995338771433328,66.75423431396484
0.0,0.004036956883635759,66.73182678222656
0.0,0.0040785749958381886,66.58382415771484
0.0,0.004120193108040619,66.51818084716797
0.0,0.00416181122024305,66.50385284423828
0.0,0.00420342933244548,66.5023193359375
0.0,0.0042450474446479106,66.451171875
0.0,0.004286665556850341,66.33672332763672
0.0,0.004328283669052772,66.04696655273438
0.0,0.004369901781255202,66.0279312133789
0.0,0.0044115198934576326,65.92485809326172
0.0,0.004453138005660063,65.85028839111328
0.0,0.004494756117862494,65.76302337646484
0.0,0.004536374230064924,65.65657043457031
0.0,0.0045779923422673546,65.59092712402344
0.0,0.004619610454469785,65.4632568359375
0.0,0.004661228566672216,65.30077362060547
0.0,0.004702846678874646,65.29376220703125
0.0,0.0047444647910770766,65.07608032226562
0.0,0.004786082903279507,65.0650405883789
0.0,0.004827701015481938,65.06464385986328
0.0,0.004869319127684368,65.02696228027344
0.0,0.0049109372398867986,64.98983001708984
0.0,0.004952555352089229,64.84847259521484
0.0,0.00499417346429166,64.67731475830078
0.0,0.00503579157649409,64.61166381835938
0.0,0.0050774096886965206,64.53919982910156
0.0,0.005119027800898951,64.4686279296875
0.0,0.005160645913101382,64.46532440185547
0.0,0.005202264025303812,64.4234848022461
0.0,0.0052438821375062426,64.35486602783203
0.0,0.005285500249708673,64.35122680664062
0.0,0.005327118361911104,64.2155532836914
0.0,0.005368736474113534,64.1466064453125
0.0,0.0054103545863159646,64.11216735839844
0.0,0.005451972698518395,64.06416320800781
0.0,0.005493590810720826,63.98536682128906
0.0,0.005535208922923256,63.712547302246094
0.0,0.0055768270351256866,63.63882064819336
0.0,0.005618445147328117,63.581939697265625
0.0,0.005660063259530548,63.5682258605957
0.0,0.005701681371732978,63.5007209777832
0.0,0.0057432994839354086,63.38931655883789
0.0,0.005784917596137839,63.22111892700195
0.0,0.00582653570834027,63.201419830322266
0.0,0.0058681538205427,63.19369888305664
0.0,0.0059097719327451306,62.73426818847656
0.0,0.005951390044947561,62.694114685058594
0.0,0.005993008157149992,62.61479949951172
0.0,0.006034626269352422,62.56319808959961
0.0,0.0060762443815548526,62.44731521606445
0.0,0.006117862493757283,62.44182586669922
0.0,0.006159480605959714,62.345497131347656
0.0,0.006201098718162144,62.33457565307617
0.0,0.0062427168303645746,62.314537048339844
0.0,0.006284334942567005,62.29005813598633
0.0,0.006325953054769436,62.250572204589844
0.0,0.006367571166971866,62.1949462890625
0.0,0.0064091892791742966,62.18402099609375
0.0,0.006450807391376727,62.09629821777344
0.0,0.006492425503579158,62.05906677246094
0.0,0.006534043615781588,61.987056732177734
0.0,0.0065756617279840186,61.95247268676758
0.0,0.006617279840186449,61.84641647338867
0.0,0.00665889795238888,61.845489501953125
0.0,0.00670051606459131,61.81647872924805
0.0,0.0067421341767937406,61.78102111816406
0.0,0.006783752288996171,61.72787094116211
0.0,0.006825370401198602,61.695106506347656
0.0,0.006866988513401032,61.66160583496094
0.0,0.0069086066256034626,61.330955505371094
0.0,0.006950224737805893,61.31839370727539
0.0,0.006991842850008324,61.30953598022461
0.0,0.007033460962210754,61.26008224487305
0.0,0.0070750790744131846,61.20404052734375
0.0,0.007116697186615615,61.09495162963867
0.0,0.007158315298818046,61.01291275024414
0.0,0.007199933411020476,60.985591888427734
0.0,0.0072415515232229066,60.91429138183594
0.0,0.007283169635425337,60.9113883972168
0.0,0.007324787747627768,60.848175048828125
0.0,0.007366405859830198,60.77501678466797
0.0,0.0074080239720326286,60.74703598022461
0.0,0.007449642084235059,60.70252227783203
0.0,0.00749126019643749,60.64020919799805
0.0,0.00753287830863992,60.63848876953125
0.0,0.0075744964208423506,60.594844818115234
0.0,0.007616114533044781,60.524269104003906
0.0,0.007657732645247212,60.50836181640625
0.0,0.007699350757449642,60.499610900878906
0.0,0.0077409688696520726,60.49251937866211
0.0,0.007782586981854503,60.410301208496094
0.0,0.007824205094056933,60.332157135009766
0.0,0.007865823206259365,60.272769927978516
0.0,0.007907441318461795,60.267578125
0.0,0.007949059430664224,60.2364501953125
0.0,0.007990677542866656,60.23551940917969
0.0,0.008032295655069086,60.21067428588867
0.0,0.008073913767271517,60.19666290283203
0.0,0.008115531879473947,60.15994644165039
0.0,0.008157149991676377,60.15070343017578
0.0,0.008198768103878809,60.13459014892578
0.0,0.008240386216081239,60.03421401977539
0.0,0.008282004328283668,59.99329376220703
0.0,0.0083236224404861,59.9929084777832
0.0,0.00836524055268853,59.96036148071289
0.0,0.00840685866489096,59.920989990234375
0.0,0.008448476777093391,59.91522979736328
0.0,0.008490094889295821,59.858856201171875
0.0,0.008531713001498253,59.81056594848633
0.0,0.008573331113700683,59.70795440673828
0.0,0.008614949225903112,59.65470886230469
0.0,0.008656567338105544,59.50531768798828
0.0,0.008698185450307974,59.46229934692383
0.0,0.008739803562510404,59.45452117919922
0.0,0.008781421674712835,59.44212341308594
0.0,0.008823039786915265,59.4168815612793
0.0,0.008864657899117697,59.41230010986328
0.0,0.008906276011320127,59.389060974121094
0.0,0.008947894123522556,59.37837219238281
0.0,0.008989512235724988,59.374019622802734
0.0,0.009031130347927418,59.30464553833008
0.0,0.009072748460129848,59.290828704833984
0.0,0.00911436657233228,59.251708984375
0.0,0.009155984684534709,59.23005676269531
0.0,0.00919760279673714,59.220733642578125
0.0,0.00923922090893957,59.20952224731445
0.0,0.009280839021142,59.13414001464844
0.0,0.009322457133344432,59.13019943237305
0.0,0.009364075245546862,59.114925384521484
0.0,0.009405693357749292,59.113128662109375
0.0,0.009447311469951723,59.10648727416992
0.0,0.009488929582154153,59.08342742919922
0.0,0.009530547694356585,59.06204605102539
0.0,0.009572165806559015,59.018226623535156
0.0,0.009613783918761444,58.9803352355957
0.0,0.009655402030963876,58.97087860107422
0.0,0.009697020143166306,58.930641174316406
0.0,0.009738638255368736,58.92313003540039
0.0,0.009780256367571167,58.881282806396484
0.0,0.009821874479773597,58.742061614990234
0.0,0.009863492591976029,58.73054504394531
0.0,0.009905110704178459,58.68742370605469
0.0,0.009946728816380888,58.68523406982422
0.0,0.00998834692858332,58.64689636230469
0.0,0.01002996504078575,58.642601013183594
0.0,0.01007158315298818,58.60823440551758
0.0,0.010113201265190611,58.603981018066406
0.0,0.010154819377393041,58.577110290527344
0.0,0.010196437489595473,58.54050827026367
0.0,0.010238055601797903,58.527122497558594
0.0,0.010279673714000332,58.44910430908203
0.0,0.010321291826202764,58.394962310791016
0.0,0.010362909938405194,58.38356018066406
0.0,0.010404528050607624,58.3387336730957
0.0,0.010446146162810055,58.2926025390625
0.0,0.010487764275012485,58.26387023925781
0.0,0.010529382387214917,58.2565803527832
0.0,0.010571000499417347,58.21853256225586
0.0,0.010612618611619776,58.2031135559082
0.0,0.010654236723822208,58.14499282836914
0.0,0.010695854836024638,58.14472198486328
0.0,0.010737472948227068,58.13815689086914
0.0,0.0107790910604295,58.10459518432617
0.0,0.010820709172631929,58.079132080078125
0.0,0.01086232728483436,58.07392501831055
0.0,0.01090394539703679,58.069618225097656
0.0,0.01094556350923922,58.06066131591797
0.0,0.010987181621441652,58.029666900634766
0.0,0.011028799733644082,58.01518249511719
0.0,0.011070417845846512,57.99939727783203
0.0,0.011112035958048943,57.976139068603516
0.0,0.011153654070251373,57.958736419677734
0.0,0.011195272182453805,57.8856315612793
0.0,0.011236890294656235,57.816165924072266
0.0,0.011278508406858664,57.79008102416992
0.0,0.011320126519061096,57.772396087646484
0.0,0.011361744631263526,57.75924301147461
0.0,0.011403362743465956,57.75141143798828
0.0,0.011444980855668387,57.727020263671875
0.0,0.011486598967870817,57.71650314331055
0.0,0.011528217080073249,57.70994186401367
0.0,0.011569835192275679,57.656402587890625
0.0,0.011611453304478108,57.64706039428711
0.0,0.01165307141668054,57.63938522338867
0.0,0.01169468952888297,57.62937545776367
0.0,0.0117363076410854,57.62251663208008
0.0,0.011777925753287831,57.613826751708984
0.0,0.011819543865490261,57.587196350097656
0.0,0.011861161977692693,57.57618713378906
0.0,0.011902780089895123,57.57603454589844
0.0,0.011944398202097552,57.568023681640625
0.0,0.011986016314299984,57.56801223754883
0.0,0.012027634426502414,57.55512237548828
0.0,0.012069252538704844,57.53649139404297
0.0,0.012110870650907275,57.50004959106445
0.0,0.012152488763109705,57.39302444458008
0.0,0.012194106875312137,57.38623809814453
0.0,0.012235724987514567,57.385799407958984
0.0,0.012277343099716996,57.36851119995117
0.0,0.012318961211919428,57.354270935058594
0.0,0.012360579324121858,57.34217071533203
0.0,0.012402197436324288,57.27524185180664
0.0,0.01244381554852672,57.27210235595703
0.0,0.012485433660729149,57.24264144897461
0.0,0.012527051772931579,57.16213607788086
0.0,0.01256866988513401,57.14719009399414
0.0,0.01261028799733644,57.10842514038086
0.0,0.012651906109538872,57.02877426147461
0.0,0.012693524221741302,56.985496520996094
0.0,0.012735142333943732,56.94538497924805
0.0,0.012776760446146163,56.93802261352539
0.0,0.012818378558348593,56.92327880859375
0.0,0.012859996670551023,56.864009857177734
0.0,0.012901614782753455,56.84092330932617
0.0,0.012943232894955884,56.821876525878906
0.0,0.012984851007158316,56.79231262207031
0.0,0.013026469119360746,56.79045486450195
0.0,0.013068087231563176,56.6270637512207
0.0,0.013109705343765607,56.587398529052734
0.0,0.013151323455968037,56.57023239135742
0.0,0.013192941568170467,56.52079772949219
0.0,0.013234559680372899,56.49653625488281
0.0,0.013276177792575328,56.368736267089844
0.0,0.01331779590477776,56.36281204223633
0.0,0.01335941401698019,56.316627502441406
0.0,0.01340103212918262,56.226104736328125
0.0,0.013442650241385051,56.221126556396484
0.0,0.013484268353587481,56.20860290527344
0.0,0.013525886465789911,56.178192138671875
0.0,0.013567504577992343,56.09672164916992
0.0,0.013609122690194772,56.06649398803711
0.0,0.013650740802397204,56.03759002685547
0.0,0.013692358914599634,56.03168869018555
0.0,0.013733977026802064,55.997798919677734
0.0,0.013775595139004495,55.89815902709961
0.0,0.013817213251206925,55.88209915161133
0.0,0.013858831363409355,55.87989044189453
0.0,0.013900449475611787,55.85311508178711
0.0,0.013942067587814216,55.849185943603516
0.0,0.013983685700016648,55.825443267822266
0.0,0.014025303812219078,55.82392120361328
0.0,0.014066921924421508,55.77251052856445
0.0,0.01410854003662394,55.75749969482422
0.0,0.014150158148826369,55.75708770751953
0.0,0.014191776261028799,55.7280387878418
0.0,0.01423339437323123,55.66857147216797
0.0,0.01427501248543366,55.657684326171875
0.0,0.014316630597636092,55.65556716918945
0.0,0.014358248709838522,55.6533203125
0.0,0.014399866822040952,55.6479377746582
0.0,0.014441484934243383,55.608985900878906
0.0,0.014483103046445813,55.60102081298828
0.0,0.014524721158648243,55.59878158569336
0.0,0.014566339270850675,55.59502029418945
0.0,0.014607957383053104,55.57517623901367
0.0,0.014649575495255536,55.5732307434082
0.0,0.014691193607457966,55.537654876708984
0.0,0.014732811719660396,55.53313446044922
0.0,0.014774429831862827,55.52866744995117
0.0,0.014816047944065257,55.51795196533203
0.0,0.014857666056267687,55.49445343017578
0.0,0.014899284168470119,55.48484420776367
0.0,0.014940902280672548,55.48468780517578
0.0,0.01498252039287498,55.48231506347656
0.0,0.01502413850507741,55.45640182495117
0.0,0.01506575661727984,55.44948959350586
0.0,0.015107374729482271,55.44807815551758
0.0,0.015148992841684701,55.4453125
0.0,0.015190610953887131,55.43317794799805
0.0,0.015232229066089563,55.409000396728516
0.0,0.015273847178291992,55.402217864990234
0.0,0.015315465290494424,55.34114074707031
0.0,0.015357083402696854,55.3276252746582
0.0,0.015398701514899284,55.323814392089844
0.0,0.015440319627101715,55.316497802734375
0.0,0.015481937739304145,55.28883743286133
0.0,0.015523555851506575,55.274574279785156
0.0,0.015565173963709007,55.25509262084961
0.0,0.015606792075911436,55.153350830078125
0.0,0.015648410188113866,55.143714904785156
0.0,0.015690028300316298,55.14363479614258
0.0,0.01573164641251873,55.11656188964844
0.0,0.015773264524721158,55.06396484375
0.0,0.01581488263692359,55.05949020385742
0.0,0.01585650074912602,55.057044982910156
0.0,0.01589811886132845,55.03627395629883
0.0,0.01593973697353088,55.01900100708008
0.0,0.015981355085733312,54.95670700073242
0.0,0.01602297319793574,54.95396041870117
0.0,0.01606459131013817,54.95067596435547
0.0,0.016106209422340603,54.939212799072266
0.0,0.016147827534543035,54.91455841064453
0.0,0.016189445646745463,54.91342544555664
0.0,0.016231063758947895,54.90580368041992
0.0,0.016272681871150326,54.902679443359375
0.0,0.016314299983352754,54.89458465576172
0.0,0.016355918095555186,54.88058853149414
0.0,0.016397536207757617,54.87485885620117
0.0,0.016439154319960046,54.845237731933594
0.0,0.016480772432162477,54.8409309387207
0.0,0.01652239054436491,54.81904220581055
0.0,0.016564008656567337,54.81156921386719
0.0,0.01660562676876977,54.7596435546875
0.0,0.0166472448809722,54.75072479248047
0.0,0.016688862993174628,54.71067428588867
0.0,0.01673048110537706,54.682254791259766
0.0,0.01677209921757949,54.678287506103516
0.0,0.01681371732978192,54.66282272338867
0.0,0.01685533544198435,54.65742874145508
0.0,0.016896953554186783,54.650089263916016
0.0,0.016938571666389214,54.61800765991211
0.0,0.016980189778591642,54.61491775512695
0.0,0.017021807890794074,54.612945556640625
0.0,0.017063426002996505,54.575172424316406
0.0,0.017105044115198934,54.5468635559082
0.0,0.017146662227401365,54.50803756713867
0.0,0.017188280339603797,54.49571228027344
0.0,0.017229898451806225,54.491294860839844
0.0,0.017271516564008656,54.48454666137695
0.0,0.017313134676211088,54.48127365112305
0.0,0.017354752788413516,54.4765739440918
0.0,0.017396370900615948,54.455326080322266
0.0,0.01743798901281838,54.42594528198242
0.0,0.017479607125020807,54.40331268310547
0.0,0.01752122523722324,54.40144729614258
0.0,0.01756284334942567,54.393577575683594
0.0,0.017604461461628102,54.38901901245117
0.0,0.01764607957383053,54.38141632080078
0.0,0.017687697686032962,54.37456130981445
0.0,0.017729315798235393,54.36773681640625
0.0,0.01777093391043782,54.355228424072266
0.0,0.017812552022640253,54.35280990600586
0.0,0.017854170134842685,54.337711334228516
0.0,0.017895788247045113,54.33135986328125
0.0,0.017937406359247544,54.30587387084961
0.0,0.017979024471449976,54.30307388305664
0.0,0.018020642583652404,54.23308181762695
0.0,0.018062260695854836,54.229698181152344
0.0,0.018103878808057267,54.220611572265625
0.0,0.018145496920259695,54.174068450927734
0.0,0.018187115032462127,54.172630310058594
0.0,0.01822873314466456,54.14149856567383
0.0,0.01827035125686699,54.10910415649414
0.0,0.018311969369069418,54.080013275146484
0.0,0.01835358748127185,54.067970275878906
0.0,0.01839520559347428,54.06790542602539
0.0,0.01843682370567671,54.060211181640625
0.0,0.01847844181787914,54.03492736816406
0.0,0.018520059930081573,54.02405548095703
0.0,0.018561678042284,54.01839065551758
0.0,0.018603296154486432,54.015052795410156
0.0,0.018644914266688864,53.99726867675781
0.0,0.018686532378891292,53.96661376953125
0.0,0.018728150491093724,53.95156478881836
0.0,0.018769768603296155,53.937034606933594
0.0,0.018811386715498583,53.93312454223633
0.0,0.018853004827701015,53.91802978515625
0.0,0.018894622939903447,53.88740921020508
0.0,0.018936241052105878,53.87113571166992
0.0,0.018977859164308306,53.85779571533203
0.0,0.019019477276510738,53.815711975097656
0.0,0.01906109538871317,53.811180114746094
0.0,0.019102713500915598,53.76972198486328
0.0,0.01914433161311803,53.7374382019043
0.0,0.01918594972532046,53.72170639038086
0.0,0.01922756783752289,53.72138214111328
0.0,0.01926918594972532,53.71763610839844
0.0,0.019310804061927752,53.71591567993164
0.0,0.01935242217413018,53.65846633911133
0.0,0.01939404028633261,53.65644836425781
0.0,0.019435658398535043,53.625179290771484
0.0,0.01947727651073747,53.56793212890625
0.0,0.019518894622939903,53.557334899902344
0.0,0.019560512735142335,53.555259704589844
0.0,0.019602130847344766,53.55390548706055
0.0,0.019643748959547194,53.53006362915039
0.0,0.019685367071749626,53.51142120361328
0.0,0.019726985183952057,53.50188064575195
0.0,0.019768603296154486,53.46356201171875
0.0,0.019810221408356917,53.46087646484375
0.0,0.01985183952055935,53.4389533996582
0.0,0.019893457632761777,53.4386100769043
0.0,0.01993507574496421,53.436004638671875
0.0,0.01997669385716664,53.41792297363281
0.0,0.020018311969369068,53.408138275146484
0.0,0.0200599300815715,53.4074821472168
0.0,0.02010154819377393,53.38268280029297
0.0,0.02014316630597636,53.37824249267578
0.0,0.02018478441817879,53.37555694580078
0.0,0.020226402530381223,53.369346618652344
0.0,0.020268020642583654,53.367713928222656
0.0,0.020309638754786082,53.346641540527344
0.0,0.020351256866988514,53.34632110595703
0.0,0.020392874979190945,53.34552764892578
0.0,0.020434493091393374,53.339229583740234
0.0,0.020476111203595805,53.33877182006836
0.0,0.020517729315798237,53.315162658691406
0.0,0.020559347428000665,53.307186126708984
0.0,0.020600965540203096,53.30354690551758
0.0,0.020642583652405528,53.28309631347656
0.0,0.020684201764607956,53.227474212646484
0.0,0.020725819876810388,53.22707748413086
0.0,0.02076743798901282,53.21284484863281
0.0,0.020809056101215247,53.207916259765625
0.0,0.02085067421341768,53.20623016357422
0.0,0.02089229232562011,53.16805648803711
0.0,0.02093391043782254,53.150020599365234
0.0,0.02097552855002497,53.133094787597656
0.0,0.021017146662227402,53.13079071044922
0.0,0.021058764774429833,53.12080001831055
0.0,0.02110038288663226,53.10850524902344
0.0,0.021142000998834693,53.081729888916016
0.0,0.021183619111037125,53.06617736816406
0.0,0.021225237223239553,52.96363067626953
0.0,0.021266855335441984,52.948551177978516
0.0,0.021308473447644416,52.91718673706055
0.0,0.021350091559846844,52.90804672241211
0.0,0.021391709672049276,52.873695373535156
0.0,0.021433327784251707,52.83828353881836
0.0,0.021474945896454135,52.833099365234375
0.0,0.021516564008656567,52.77621078491211
0.0,0.021558182120859,52.775753021240234
0.0,0.021599800233061427,52.759456634521484
0.0,0.021641418345263858,52.73367691040039
0.0,0.02168303645746629,52.73331069946289
0.0,0.02172465456966872,52.72148132324219
0.0,0.02176627268187115,52.719970703125
0.0,0.02180789079407358,52.709163665771484
0.0,0.021849508906276013,52.704837799072266
0.0,0.02189112701847844,52.69602966308594
0.0,0.021932745130680872,52.687652587890625
0.0,0.021974363242883304,52.64870071411133
0.0,0.022015981355085732,52.63678741455078
0.0,0.022057599467288164,52.622718811035156
0.0,0.022099217579490595,52.61088180541992
0.0,0.022140835691693023,52.58113479614258
0.0,0.022182453803895455,52.58008575439453
0.0,0.022224071916097887,52.55962371826172
0.0,0.022265690028300315,52.55729675292969
0.0,0.022307308140502746,52.54479217529297
0.0,0.022348926252705178,52.54291534423828
0.0,0.02239054436490761,52.53644943237305
0.0,0.022432162477110038,52.52708053588867
0.0,0.02247378058931247,52.52637481689453
0.0,0.0225153987015149,52.523414611816406
0.0,0.02255701681371733,52.522377014160156
0.0,0.02259863492591976,52.52023696899414
0.0,0.022640253038122192,52.51557922363281
0.0,0.02268187115032462,52.48800277709961
0.0,0.02272348926252705,52.48570251464844
0.0,0.022765107374729483,52.48438262939453
0.0,0.02280672548693191,52.480037689208984
0.0,0.022848343599134343,52.47407150268555
0.0,0.022889961711336775,52.471763610839844
0.0,0.022931579823539203,52.47040939331055
0.0,0.022973197935741634,52.45294189453125
0.0,0.023014816047944066,52.4382209777832
0.0,0.023056434160146497,52.434574127197266
0.0,0.023098052272348926,52.422298431396484
0.0,0.023139670384551357,52.41452407836914
0.0,0.02318128849675379,52.371402740478516
0.0,0.023222906608956217,52.3066520690918
0.0,0.02326452472115865,52.25939178466797
0.0,0.02330614283336108,52.24553298950195
0.0,0.023347760945563508,52.23563766479492
0.0,0.02338937905776594,52.203163146972656
0.0,0.02343099716996837,52.2012825012207
0.0,0.0234726152821708,52.19487762451172
0.0,0.02351423339437323,52.16450500488281
0.0,0.023555851506575663,52.159751892089844
0.0,0.02359746961877809,52.131778717041016
0.0,0.023639087730980522,52.129878997802734
0.0,0.023680705843182954,52.10789108276367
0.0,0.023722323955385385,52.06293869018555
0.0,0.023763942067587814,52.05744934082031
0.0,0.023805560179790245,52.026702880859375
0.0,0.023847178291992677,52.02149963378906
0.0,0.023888796404195105,52.01993179321289
0.0,0.023930414516397536,52.01352310180664
0.0,0.023972032628599968,51.995731353759766
0.0,0.024013650740802396,51.986053466796875
0.0,0.024055268853004828,51.97832489013672
0.0,0.02409688696520726,51.97747802734375
0.0,0.024138505077409687,51.9447021484375
0.0,0.02418012318961212,51.940711975097656
0.0,0.02422174130181455,51.92179489135742
0.0,0.02426335941401698,51.899749755859375
0.0,0.02430497752621941,51.88888931274414
0.0,0.024346595638421842,51.87898254394531
0.0,0.024388213750624273,51.86452102661133
0.0,0.0244298318628267,51.858280181884766
0.0,0.024471449975029133,51.801109313964844
0.0,0.024513068087231565,51.800540924072266
0.0,0.024554686199433993,51.79058837890625
0.0,0.024596304311636424,51.766971588134766
0.0,0.024637922423838856,51.75358581542969
0.0,0.024679540536041284,51.74884033203125
0.0,0.024721158648243716,51.74366760253906
0.0,0.024762776760446147,51.732582092285156
0.0,0.024804394872648575,51.72782897949219
0.0,0.024846012984851007,51.70937728881836
0.0,0.02488763109705344,51.69608688354492
0.0,0.024929249209255867,51.674415588378906
0.0,0.024970867321458298,51.65644836425781
0.0,0.02501248543366073,51.649513244628906
0.0,0.025054103545863158,51.62716293334961
0.0,0.02509572165806559,51.62135696411133
0.0,0.02513733977026802,51.58970642089844
0.0,0.025178957882470453,51.5463752746582
0.0,0.02522057599467288,51.546016693115234
0.0,0.025262194106875312,51.53996276855469
0.0,0.025303812219077744,51.53520965576172
0.0,0.025345430331280172,51.52127456665039
0.0,0.025387048443482604,51.500450134277344
0.0,0.025428666555685035,51.48296356201172
0.0,0.025470284667887463,51.48227310180664
0.0,0.025511902780089895,51.47434616088867
0.0,0.025553520892292327,51.469730377197266
0.0,0.025595139004494755,51.46940231323242
0.0,0.025636757116697186,51.4627571105957
0.0,0.025678375228899618,51.45509338378906
0.0,0.025719993341102046,51.42490005493164
0.0,0.025761611453304478,51.41203689575195
0.0,0.02580322956550691,51.4030876159668
0.0,0.02584484767770934,51.39854431152344
0.0,0.02588646578991177,51.3868522644043
0.0,0.0259280839021142,51.38351821899414
0.0,0.025969702014316632,51.36930847167969
0.0,0.02601132012651906,51.35618209838867
0.0,0.02605293823872149,51.34369659423828
0.0,0.026094556350923923,51.34275436401367
0.0,0.02613617446312635,51.34067153930664
0.0,0.026177792575328783,51.32707214355469
0.0,0.026219410687531215,51.314453125
0.0,0.026261028799733643,51.31340026855469
0.0,0.026302646911936074,51.30787658691406
0.0,0.026344265024138506,51.290260314941406
0.0,0.026385883136340934,51.280757904052734
0.0,0.026427501248543366,51.27724075317383
0.0,0.026469119360745797,51.25707244873047
0.0,0.02651073747294823,51.25515365600586
0.0,0.026552355585150657,51.252960205078125
0.0,0.02659397369735309,51.22602462768555
0.0,0.02663559180955552,51.210208892822266
0.0,0.026677209921757948,51.19839859008789
0.0,0.02671882803396038,51.15333557128906
0.0,0.02676044614616281,51.143917083740234
0.0,0.02680206425836524,51.1427116394043
0.0,0.02684368237056767,51.140037536621094
0.0,0.026885300482770103,51.134822845458984
0.0,0.02692691859497253,51.09675216674805
0.0,0.026968536707174962,51.07809066772461
0.0,0.027010154819377394,51.074275970458984
0.0,0.027051772931579822,51.0740966796875
0.0,0.027093391043782254,51.04201126098633
0.0,0.027135009155984685,51.02296447753906
0.0,0.027176627268187117,51.021522521972656
0.0,0.027218245380389545,51.013431549072266
0.0,0.027259863492591976,50.95832824707031
0.0,0.027301481604794408,50.94972610473633
0.0,0.027343099716996836,50.93935775756836
0.0,0.027384717829199268,50.925167083740234
0.0,0.0274263359414017,50.87321853637695
0.0,0.027467954053604127,50.85901641845703
0.0,0.02750957216580656,50.82313537597656
0.0,0.02755119027800899,50.76456069946289
