recall,precision,threshold
0.004120193108040619,1.0,66.51818084716797
0.00416181122024305,1.0,66.50385284423828
0.00420342933244548,1.0,66.5023193359375
0.0042450474446479106,1.0,66.451171875
0.004286665556850341,1.0,66.33672332763672
0.004328283669052772,1.0,66.04696655273438
0.004369901781255202,1.0,66.0279312133789
0.0044115198934576326,1.0,65.92485809326172
0.004453138005660063,1.0,65.85028839111328
0.004494756117862494,1.0,65.76302337646484
0.004536374230064924,1.0,65.65657043457031
0.0045779923422673546,1.0,65.59092712402344
0.004619610454469785,1.0,65.4632568359375
0.004661228566672216,1.0,65.30077362060547
0.004702846678874646,1.0,65.29376220703125
0.0047444647910770766,1.0,65.07608032226562
0.004786082903279507,1.0,65.0650405883789
0.004827701015481938,1.0,65.06464385986328
0.004869319127684368,1.0,65.02696228027344
0.0049109372398867986,1.0,64.98983001708984
0.004952555352089229,1.0,64.84847259521484
0.00499417346429166,1.0,64.67731475830078
0.00503579157649409,1.0,64.61166381835938
0.0050774096886965206,1.0,64.53919982910156
0.005119027800898951,1.0,64.4686279296875
0.005160645913101382,1.0,64.46532440185547
0.005202264025303812,1.0,64.4234848022461
0.0052438821375062426,1.0,64.35486602783203
0.005285500249708673,1.0,64.35122680664062
0.005327118361911104,1.0,64.2155532836914
0.005368736474113534,1.0,64.1466064453125
0.0054103545863159646,1.0,64.11216735839844
0.005451972698518395,1.0,64.06416320800781
0.005493590810720826,1.0,63.98536682128906
0.005535208922923256,1.0,63.712547302246094
0.0055768270351256866,1.0,63.63882064819336
0.005618445147328117,1.0,63.581939697265625
0.005660063259530548,1.0,63.5682258605957
0.005701681371732978,1.0,63.5007209777832
0.0057432994839354086,1.0,63.38931655883789
0.005784917596137839,1.0,63.22111892700195
0.00582653570834027,1.0,63.201419830322266
0.0058681538205427,1.0,63.19369888305664
0.0059097719327451306,1.0,62.73426818847656
0.005951390044947561,1.0,62.694114685058594
0.005993008157149992,1.0,62.61479949951172
0.006034626269352422,1.0,62.56319808959961
0.0060762443815548526,1.0,62.44731521606445
0.006117862493757283,1.0,62.44182586669922
0.006159480605959714,1.0,62.345497131347656
0.006201098718162144,1.0,62.33457565307617
0.0062427168303645746,1.0,62.314537048339844
0.006284334942567005,1.0,62.29005813598633
0.006325953054769436,1.0,62.250572204589844
0.006367571166971866,1.0,62.1949462890625
0.0064091892791742966,1.0,62.18402099609375
0.006450807391376727,1.0,62.09629821777344
0.006492425503579158,1.0,62.05906677246094
0.006534043615781588,1.0,61.987056732177734
0.0065756617279840186,1.0,61.95247268676758
0.006617279840186449,1.0,61.84641647338867
0.00665889795238888,1.0,61.845489501953125
0.00670051606459131,1.0,61.81647872924805
0.0067421341767937406,1.0,61.78102111816406
0.006783752288996171,1.0,61.72787094116211
0.006825370401198602,1.0,61.695106506347656
0.006866988513401032,1.0,61.66160583496094
0.0069086066256034626,1.0,61.330955505371094
0.006950224737805893,1.0,61.31839370727539
0.006991842850008324,1.0,61.30953598022461
0.007033460962210754,1.0,61.26008224487305
0.0070750790744131846,1.0,61.20404052734375
0.007116697186615615,1.0,61.09495162963867
0.007158315298818046,1.0,61.01291275024414
0.007199933411020476,1.0,60.985591888427734
0.0072415515232229066,1.0,60.91429138183594
0.007283169635425337,1.0,60.9113883972168
0.007324787747627768,1.0,60.848175048828125
0.007366405859830198,1.0,60.77501678466797
0.0074080239720326286,1.0,60.74703598022461
0.007449642084235059,1.0,60.70252227783203
0.00749126019643749,1.0,60.64020919799805
0.00753287830863992,1.0,60.63848876953125
0.0075744964208423506,1.0,60.594844818115234
0.007616114533044781,1.0,60.524269104003906
0.007657732645247212,1.0,60.50836181640625
0.007699350757449642,1.0,60.499610900878906
0.0077409688696520726,1.0,60.49251937866211
0.007782586981854503,1.0,60.410301208496094
0.007824205094056933,1.0,60.332157135009766
0.007865823206259365,1.0,60.272769927978516
0.007907441318461795,1.0,60.267578125
0.007949059430664224,1.0,60.2364501953125
0.007990677542866656,1.0,60.23551940917969
0.008032295655069086,1.0,60.21067428588867
0.008073913767271517,1.0,60.19666290283203
0.008115531879473947,1.0,60.15994644165039
0.008157149991676377,1.0,60.15070343017578
0.008198768103878809,1.0,60.13459014892578
0.008240386216081239,1.0,60.03421401977539
0.008282004328283668,1.0,59.99329376220703
0.0083236224404861,1.0,59.9929084777832
0.00836524055268853,1.0,59.96036148071289
0.00840685866489096,1.0,59.920989990234375
0.008448476777093391,1.0,59.91522979736328
0.008490094889295821,1.0,59.858856201171875
0.008531713001498253,1.0,59.81056594848633
0.008573331113700683,1.0,59.70795440673828
0.008614949225903112,1.0,59.65470886230469
0.008656567338105544,1.0,59.50531768798828
0.008698185450307974,1.0,59.46229934692383
0.008739803562510404,1.0,59.45452117919922
0.008781421674712835,1.0,59.44212341308594
0.008823039786915265,1.0,59.4168815612793
0.008864657899117697,1.0,59.41230010986328
0.008906276011320127,1.0,59.389060974121094
0.008947894123522556,1.0,59.37837219238281
0.008989512235724988,1.0,59.374019622802734
0.009031130347927418,1.0,59.30464553833008
0.009072748460129848,1.0,59.290828704833984
0.00911436657233228,1.0,59.251708984375
0.009155984684534709,1.0,59.23005676269531
0.00919760279673714,1.0,59.220733642578125
0.00923922090893957,1.0,59.20952224731445
0.009280839021142,1.0,59.13414001464844
0.009322457133344432,1.0,59.13019943237305
0.009364075245546862,1.0,59.114925384521484
0.009405693357749292,1.0,59.113128662109375
0.009447311469951723,1.0,59.10648727416992
0.009488929582154153,1.0,59.08342742919922
0.009530547694356585,1.0,59.06204605102539
0.009572165806559015,1.0,59.018226623535156
0.009613783918761444,1.0,58.9803352355957
0.009655402030963876,1.0,58.97087860107422
0.009697020143166306,1.0,58.930641174316406
0.009738638255368736,1.0,58.92313003540039
0.009780256367571167,1.0,58.881282806396484
0.009821874479773597,1.0,58.742061614990234
0.009863492591976029,1.0,58.73054504394531
0.009905110704178459,1.0,58.68742370605469
0.009946728816380888,1.0,58.68523406982422
0.00998834692858332,1.0,58.64689636230469
0.01002996504078575,1.0,58.642601013183594
0.01007158315298818,1.0,58.60823440551758
0.010113201265190611,1.0,58.603981018066406
0.010154819377393041,1.0,58.577110290527344
